StationCode,isSWMP,DateTimeStamp,F_Record,ATemp,F_ATemp,RH,F_RH,BP,F_BP,WSpd,F_WSpd,MaxWSpd,Wdir,F_Wdir,SDWDir,F_SDWDir,TotPAR,F_TotPAR,TotPrcp,F_TotPrcp,TotSoRad,F_TotSoRad
elkcwmet  ,P,12/19/17 6:45,,3.8,<0> ,72,<0> ,1021,<0> ,1.3,<0> ,1.9,28,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 7:00,,4.7,<0> ,63,<0> ,1021,<0> ,1,<0> ,1.4,42,<0> ,7,<0> ,0.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 7:15,,4.3,<0> ,65,<0> ,1021,<0> ,0.6,<0> ,1.1,22,<0> ,7,<0> ,7.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 7:30,,4.1,<0> ,65,<0> ,1021,<0> ,0,<0> ,0.3,2,<0> ,2,<0> ,21.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 7:45,,4.3,<0> ,66,<0> ,1021,<0> ,0.1,<0> ,0.5,162,<0> ,16,<0> ,40,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 8:00,,4.7,<0> ,63,<0> ,1021,<0> ,0.6,<0> ,1,12,<0> ,16,<0> ,71.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 8:15,,4.5,<0> ,68,<0> ,1021,<0> ,1.1,<0> ,1.3,22,<0> ,7,<0> ,118.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 8:30,,4.7,<0> ,74,<0> ,1021,<0> ,1.9,<0> ,2.6,22,<0> ,7,<0> ,175.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 8:45,,5.8,<0> ,71,<0> ,1022,<0> ,1.8,<0> ,2.9,30,<0> ,14,<0> ,227.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 9:00,,7.4,<0> ,64,<0> ,1022,<0> ,0.4,<0> ,1.4,27,<0> ,56,<0> ,284.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 9:15,,9.7,<0> ,56,<0> ,1022,<0> ,0.7,<0> ,1.6,187,<0> ,16,<0> ,356.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 9:30,,11,<0> ,48,<0> ,1022,<0> ,1,<0> ,1.7,190,<0> ,16,<0> ,437.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 9:45,,11.5,<0> ,45,<0> ,1022,<0> ,0.8,<0> ,1.4,230,<0> ,26,<0> ,427.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 10:00,,12.6,<0> ,42,<0> ,1022,<0> ,1.4,<0> ,2.9,187,<0> ,17,<0> ,514.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 10:15,,13.4,<0> ,36,<0> ,1022,<0> ,1.7,<0> ,3.1,169,<0> ,18,<0> ,500.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 10:30,,14.1,<0> ,35,<0> ,1022,<0> ,1.5,<0> ,2.7,169,<0> ,24,<0> ,534.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 10:45,,14.3,<0> ,34,<0> ,1021,<0> ,1.5,<0> ,2.9,168,<0> ,20,<0> ,478,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 11:00,,14.5,<0> ,33,<0> ,1022,<0> ,1.3,<0> ,2.9,177,<0> ,23,<0> ,547.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 11:15,,15.8,<0> ,32,<0> ,1021,<0> ,1.5,<0> ,2.5,208,<0> ,22,<0> ,821.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 11:30,,15.8,<0> ,31,<0> ,1021,<0> ,1.5,<0> ,2.6,177,<0> ,25,<0> ,634.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 11:45,,16.1,<0> ,30,<0> ,1021,<0> ,1.7,<0> ,3.3,171,<0> ,20,<0> ,608.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 12:00,,16.5,<0> ,29,<0> ,1021,<0> ,1.4,<0> ,2.5,212,<0> ,21,<0> ,646.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 12:15,,16.8,<0> ,28,<0> ,1021,<0> ,1.1,<0> ,1.7,252,<0> ,26,<0> ,725.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 12:30,,16.1,<0> ,37,<0> ,1020,<0> ,1.7,<0> ,3.7,277,<0> ,19,<0> ,590.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 12:45,,14.9,<0> ,48,<0> ,1020,<0> ,2.8,<0> ,4.2,280,<0> ,13,<0> ,697,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 13:00,,15,<0> ,49,<0> ,1020,<0> ,3,<0> ,4.3,285,<0> ,13,<0> ,814.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 13:15,,15.1,<0> ,54,<0> ,1020,<0> ,2.7,<0> ,3.9,284,<0> ,13,<0> ,693.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 13:30,,14.9,<0> ,62,<0> ,1020,<0> ,3.3,<0> ,5.2,288,<0> ,12,<0> ,780.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 13:45,,14.8,<0> ,71,<0> ,1020,<0> ,3.7,<0> ,5.4,282,<0> ,12,<0> ,739.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 14:00,,14.2,<0> ,79,<0> ,1020,<0> ,3.9,<0> ,5.8,294,<0> ,14,<0> ,570.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 14:15,,13.7,<0> ,82,<0> ,1020,<0> ,3.2,<0> ,5.1,301,<0> ,13,<0> ,482,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 14:30,,13.9,<0> ,80,<0> ,1020,<0> ,2.8,<0> ,4.4,299,<0> ,16,<0> ,448.1,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 14:45,,14.2,<0> ,78,<0> ,1020,<0> ,3,<0> ,4.8,296,<0> ,16,<0> ,534.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 15:00,,14.2,<0> ,77,<0> ,1020,<0> ,2.4,<0> ,4.3,292,<0> ,18,<0> ,390.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 15:15,,13.5,<0> ,80,<0> ,1020,<0> ,2.6,<0> ,4.4,298,<0> ,15,<0> ,186.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 15:30,,13.3,<0> ,82,<0> ,1020,<0> ,2,<0> ,3.2,300,<0> ,12,<0> ,142.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 15:45,,13.2,<0> ,83,<0> ,1020,<0> ,2.4,<0> ,4.2,300,<0> ,14,<0> ,89.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 16:00,,13.2,<0> ,85,<0> ,1020,<0> ,2.3,<0> ,4.1,294,<0> ,14,<0> ,67.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 16:15,,13.2,<0> ,87,<0> ,1020,<0> ,2.9,<0> ,4.8,270,<0> ,14,<0> ,45.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 16:30,,13,<0> ,88,<0> ,1020,<0> ,2.7,<0> ,4.7,254,<0> ,13,<0> ,36.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 16:45,,12.9,<0> ,89,<0> ,1020,<0> ,2.2,<0> ,3.7,255,<0> ,12,<0> ,20.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 17:00,,12.8,<0> ,88,<0> ,1020,<0> ,2.5,<0> ,4.2,258,<0> ,15,<0> ,7.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 17:15,,12.8,<0> ,89,<0> ,1020,<0> ,2.6,<0> ,4.1,272,<0> ,11,<0> ,1.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 17:30,,12.5,<0> ,90,<0> ,1020,<0> ,2.6,<0> ,3.9,287,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 17:45,,12.4,<0> ,90,<0> ,1020,<0> ,2.4,<0> ,3.7,289,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 18:00,,12.3,<0> ,90,<0> ,1020,<0> ,2.2,<0> ,3.6,298,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 18:15,,12.4,<0> ,88,<0> ,1020,<0> ,2.2,<0> ,3.1,306,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 18:30,,12.3,<0> ,89,<0> ,1021,<0> ,1.6,<0> ,2.4,302,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 18:45,,12.3,<0> ,89,<0> ,1021,<0> ,1.1,<0> ,2.1,326,<0> ,17,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 19:00,,12.1,<0> ,90,<0> ,1020,<0> ,0.4,<0> ,0.8,344,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 19:15,,11.9,<0> ,91,<0> ,1020,<0> ,0.7,<0> ,1.2,120,<0> ,41,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 19:30,,11.5,<0> ,92,<0> ,1020,<0> ,0.7,<0> ,1.6,142,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 19:45,,11.7,<0> ,92,<0> ,1020,<0> ,0.4,<0> ,1.2,10,<0> ,49,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 20:00,,11.5,<0> ,93,<0> ,1020,<0> ,0.3,<0> ,0.6,89,<0> ,34,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 20:15,,11.7,<0> ,92,<0> ,1020,<0> ,0.8,<0> ,1.1,133,<0> ,4,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 20:30,,11.9,<0> ,91,<0> ,1020,<0> ,1.4,<0> ,2,129,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 20:45,,12,<0> ,90,<0> ,1019,<0> ,1.3,<0> ,2.3,108,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 21:00,,11.9,<0> ,90,<0> ,1020,<0> ,0.6,<0> ,1.7,126,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 21:15,,11.7,<0> ,91,<0> ,1020,<0> ,0.2,<0> ,1,268,<0> ,66,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 21:30,,11.5,<0> ,92,<0> ,1020,<0> ,0.3,<0> ,1.5,214,<0> ,48,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 21:45,,11.3,<0> ,93,<0> ,1020,<0> ,0.9,<0> ,2.2,236,<0> ,49,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 22:00,,11.6,<0> ,90,<0> ,1020,<0> ,1.8,<0> ,3,251,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 22:15,,12.3,<0> ,86,<0> ,1020,<0> ,3.2,<0> ,5.4,254,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 22:30,,12.6,<0> ,85,<0> ,1020,<0> ,3.1,<0> ,4.9,256,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 22:45,,12.6,<0> ,85,<0> ,1020,<0> ,2.7,<0> ,5.1,255,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 23:00,,12.6,<0> ,86,<0> ,1021,<0> ,2.3,<0> ,3.9,250,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 23:15,,12.5,<0> ,89,<0> ,1021,<0> ,1,<0> ,2.4,298,<0> ,28,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 23:30,,12.3,<0> ,92,<0> ,1021,<0> ,1.1,<0> ,1.7,328,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/19/17 23:45,,12.2,<0> ,92,<0> ,1021,<0> ,1.2,<0> ,2.2,331,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 0:00,,12.1,<0> ,92,<0> ,1021,<0> ,1.1,<0> ,1.6,316,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 0:15,,12.2,<0> ,92,<0> ,1021,<0> ,1.8,<0> ,3.4,291,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 0:30,,12.4,<0> ,89,<0> ,1020,<0> ,2.6,<0> ,3.8,272,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 0:45,,12.4,<0> ,91,<0> ,1020,<0> ,2.6,<0> ,4.2,282,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 1:00,,12.3,<0> ,91,<0> ,1020,<0> ,2,<0> ,4.1,279,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 1:15,,12.3,<0> ,88,<0> ,1020,<0> ,3,<0> ,6.1,264,<0> ,18,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 1:30,,12.5,<0> ,86,<0> ,1020,<0> ,4,<0> ,6.5,272,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 1:45,,12,<0> ,92,<0> ,1020,<0> ,4.1,<0> ,6.4,283,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 2:00,,11.5,<0> ,96,<0> ,1020,<0> ,3.1,<0> ,4.9,280,<0> ,21,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 2:15,,11.4,<0> ,95,<0> ,1020,<0> ,2,<0> ,3.6,223,<0> ,17,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 2:30,,11.5,<0> ,95,<0> ,1020,<0> ,3,<0> ,4.6,204,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 2:45,,11.4,<0> ,95,<0> ,1020,<0> ,3.4,<0> ,4.8,197,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 3:00,,11.3,<0> ,95,<0> ,1020,<0> ,2.8,<0> ,4.1,188,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 3:15,,11.2,<0> ,94,<0> ,1020,<0> ,2.2,<0> ,3.2,185,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 3:30,,11.3,<0> ,94,<0> ,1020,<0> ,2.3,<0> ,3.6,188,<0> ,12,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 3:45,,11.5,<0> ,93,<0> ,1019,<0> ,3.1,<0> ,4.5,192,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 4:00,,11.7,<0> ,92,<0> ,1019,<0> ,3.5,<0> ,4.9,197,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 4:15,,11.8,<0> ,92,<0> ,1019,<0> ,3.2,<0> ,4.6,203,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 4:30,,11.8,<0> ,93,<0> ,1019,<0> ,3.2,<0> ,4.9,204,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 4:45,,11.5,<0> ,94,<0> ,1019,<0> ,3.5,<0> ,5.5,210,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 5:00,,11.4,<0> ,95,<0> ,1019,<0> ,3,<0> ,4.5,212,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 5:15,,11.1,<0> ,96,<0> ,1019,<0> ,2.8,<0> ,5.3,222,<0> ,15,<0> ,0,<0> ,0.3,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 5:30,,10.6,<0> ,97,<0> ,1019,<0> ,1.7,<0> ,2.6,209,<0> ,25,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 5:45,,10.5,<0> ,98,<0> ,1019,<0> ,1.8,<0> ,3,152,<0> ,12,<0> ,0,<0> ,0.3,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 6:00,,10.4,<0> ,99,<0> ,1019,<0> ,2.8,<0> ,5.2,237,<0> ,70,<0> ,0,<0> ,0.3,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 6:15,,10.1,<0> ,97,<0> ,1019,<0> ,5.4,<0> ,8.2,310,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 6:30,,10.3,<0> ,97,<0> ,1020,<0> ,5.8,<0> ,8.4,330,<0> ,8,<0> ,0,<0> ,0.3,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 6:45,,9.9,<0> ,98,<0> ,1020,<0> ,4.5,<0> ,6.9,342,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 7:00,,9.8,<0> ,98,<0> ,1020,<0> ,2.8,<0> ,4,333,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 7:15,,9.5,<0> ,98,<0> ,1020,<0> ,2.2,<0> ,3.1,331,<0> ,7,<0> ,4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 7:30,,9.3,<0> ,98,<0> ,1021,<0> ,2,<0> ,4.1,344,<0> ,12,<0> ,10,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 7:45,,9.4,<0> ,96,<0> ,1021,<0> ,2,<0> ,3.7,358,<0> ,20,<0> ,24.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 8:00,,9.3,<0> ,95,<0> ,1021,<0> ,0.8,<0> ,2.6,12,<0> ,35,<0> ,41.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 8:15,,9.5,<0> ,94,<0> ,1021,<0> ,0.4,<0> ,1.9,72,<0> ,45,<0> ,78.2,<0> ,0.3,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 8:30,,9.3,<0> ,82,<0> ,1021,<0> ,1.6,<0> ,3.9,339,<0> ,24,<0> ,110.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 8:45,,9.4,<0> ,77,<0> ,1021,<0> ,1.9,<0> ,3,346,<0> ,14,<0> ,135.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 9:00,,9.6,<0> ,76,<0> ,1022,<0> ,2,<0> ,3.3,16,<0> ,25,<0> ,286.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 9:15,,9.8,<0> ,76,<0> ,1022,<0> ,1.8,<0> ,3.5,29,<0> ,14,<0> ,341.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 9:30,,10.3,<0> ,75,<0> ,1023,<0> ,1,<0> ,3.7,0,<0> ,36,<0> ,394,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 9:45,,10.7,<0> ,68,<0> ,1023,<0> ,4,<0> ,5.5,309,<0> ,8,<0> ,445.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 10:00,,11,<0> ,65,<0> ,1023,<0> ,4.2,<0> ,5.8,311,<0> ,9,<0> ,495.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 10:15,,11.2,<0> ,64,<0> ,1023,<0> ,6.1,<0> ,9.4,323,<0> ,10,<0> ,542.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 10:30,,11.4,<0> ,63,<0> ,1023,<0> ,4.1,<0> ,7.7,315,<0> ,13,<0> ,588,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 10:45,,11.6,<0> ,62,<0> ,1023,<0> ,3.7,<0> ,5.8,315,<0> ,11,<0> ,629.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 11:00,,12.2,<0> ,58,<0> ,1023,<0> ,3.7,<0> ,5.6,332,<0> ,12,<0> ,665,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 11:15,,12.4,<0> ,54,<0> ,1022,<0> ,4.8,<0> ,6.5,328,<0> ,11,<0> ,696.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 11:30,,12.4,<0> ,51,<0> ,1022,<0> ,6.4,<0> ,8.8,329,<0> ,8,<0> ,722.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 11:45,,12.7,<0> ,51,<0> ,1022,<0> ,5.2,<0> ,8,337,<0> ,12,<0> ,743.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 12:00,,12.8,<0> ,48,<0> ,1022,<0> ,5.9,<0> ,9.5,334,<0> ,15,<0> ,760.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 12:15,,13,<0> ,47,<0> ,1021,<0> ,6.4,<0> ,8.7,330,<0> ,10,<0> ,771.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 12:30,,13,<0> ,44,<0> ,1021,<0> ,7.1,<0> ,9.3,327,<0> ,8,<0> ,775.4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 12:45,,13.2,<0> ,44,<0> ,1021,<0> ,5.8,<0> ,7.9,327,<0> ,10,<0> ,771.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 13:00,,13.3,<0> ,43,<0> ,1021,<0> ,6,<0> ,8.1,323,<0> ,10,<0> ,762.5,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 13:15,,13.5,<0> ,47,<0> ,1021,<0> ,4.3,<0> ,6.4,302,<0> ,26,<0> ,750.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 13:30,,13.6,<0> ,51,<0> ,1021,<0> ,3.8,<0> ,6,259,<0> ,13,<0> ,731.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 13:45,,13.6,<0> ,50,<0> ,1021,<0> ,4.2,<0> ,5.9,275,<0> ,11,<0> ,707.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 14:00,,13.5,<0> ,49,<0> ,1021,<0> ,4.2,<0> ,6.4,291,<0> ,14,<0> ,677.6,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 14:15,,13.4,<0> ,54,<0> ,1021,<0> ,4.8,<0> ,7.1,289,<0> ,13,<0> ,641.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 14:30,,13.4,<0> ,55,<0> ,1020,<0> ,4.6,<0> ,7,294,<0> ,14,<0> ,598.9,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 14:45,,13.8,<0> ,42,<0> ,1020,<0> ,6.2,<0> ,9.2,324,<0> ,14,<0> ,552,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 15:00,,13.8,<0> ,39,<0> ,1020,<0> ,6.9,<0> ,9.5,325,<0> ,8,<0> ,499.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 15:15,,13.6,<0> ,44,<0> ,1020,<0> ,6.2,<0> ,9.3,313,<0> ,14,<0> ,441.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 15:30,,13,<0> ,59,<0> ,1020,<0> ,5.9,<0> ,8.9,301,<0> ,11,<0> ,382.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 15:45,,13.3,<0> ,45,<0> ,1020,<0> ,5.1,<0> ,7.2,334,<0> ,16,<0> ,317.7,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 16:00,,13.2,<0> ,42,<0> ,1021,<0> ,3.9,<0> ,6.9,356,<0> ,15,<0> ,248.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 16:15,,12.9,<0> ,42,<0> ,1021,<0> ,4,<0> ,6.1,4,<0> ,12,<0> ,180.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 16:30,,12.5,<0> ,46,<0> ,1021,<0> ,2.7,<0> ,6,355,<0> ,15,<0> ,111.8,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 16:45,,11.9,<0> ,51,<0> ,1021,<0> ,2.1,<0> ,3,350,<0> ,14,<0> ,51.2,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 17:00,,11.2,<0> ,52,<0> ,1021,<0> ,1.5,<0> ,2.8,12,<0> ,11,<0> ,16.3,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 17:15,,10.9,<0> ,55,<0> ,1021,<0> ,0.6,<0> ,1,347,<0> ,26,<0> ,4,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 17:30,,10.9,<0> ,52,<0> ,1021,<0> ,1.1,<0> ,1.7,9,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 17:45,,10,<0> ,54,<0> ,1021,<0> ,1.5,<0> ,2.3,11,<0> ,10,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 18:00,,8.9,<0> ,59,<0> ,1021,<0> ,1.7,<0> ,3,17,<0> ,8,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 18:15,,8.7,<0> ,61,<0> ,1021,<0> ,1.7,<0> ,3,12,<0> ,9,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 18:30,,8.5,<0> ,62,<0> ,1021,<0> ,1.7,<0> ,2.3,34,<0> ,13,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 18:45,,9,<0> ,58,<0> ,1021,<0> ,2,<0> ,2.5,12,<0> ,11,<0> ,0,<0> ,0,<0> ,,<-1> 
elkcwmet  ,P,12/20/17 19:00,,8.4,<0> ,63,<0> ,1021,<0> ,2.4,<0> ,3.4,358,<0> ,14,<0> ,0,<0> ,0,<0> ,,<-1> 
